ID,Phylum,Class,Order,Family,Genus,Species,Similarity,Status
denovo22112,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.15,Published
denovo23454,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.15,Private
denovo23461,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.15,Published
denovo23467,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.15,Published
denovo23469,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.15,Published
denovo23496,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.15,Published
denovo23738,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.15,Private
denovo24570,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.15,Published
denovo25175,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.15,Published
denovo2676,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.15,Published
denovo3673,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.15,Private
denovo546,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.15,Published
denovo617,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.15,Published
denovo653,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.15,Private
denovo6579,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.15,Published
denovo6857,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.15,Published
denovo6858,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.15,Private
denovo7352,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.15,Published
denovo7808,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.15,Published
denovo7878,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.15,Published
denovo12939,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.16,Published
denovo15236,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.33,Published
denovo23487,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.33,Published
denovo3497,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.33,Published
denovo11819,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.39,Published
denovo6488,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.41,Private
denovo16234,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.43,Published
denovo10327,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo10905,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo11396,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo12629,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo12773,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo13657,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo13745,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo13753,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo13755,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo13762,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo13772,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Private
denovo15988,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo16949,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo16970,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo1748,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo17609,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo19474,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo20337,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo21391,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo22227,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Private
denovo22228,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo22282,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo23438,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo23440,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo23451,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Private
denovo23453,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo23455,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo23497,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo23500,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo24241,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo25163,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Private
denovo25193,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo25675,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Private
denovo2965,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Private
denovo3151,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo3494,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo3615,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo4410,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo490,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo6138,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo6846,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo7345,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo7758,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo7928,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Private
denovo8830,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.45,Published
denovo6755,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.6,Published
denovo20477,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.67,Published
denovo3083,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.67,Published
denovo7362,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.67,Published
denovo1026,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.69,Published
denovo811,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.69,Published
denovo17743,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.71,Published
denovo10002,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo10640,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Private
denovo11550,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo11814,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo11821,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Private
denovo12288,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo13082,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Private
denovo13371,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo13756,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo13766,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo14430,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo15384,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Private
denovo15537,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo16653,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo16952,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Private
denovo17045,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Private
denovo17910,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo1801,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo19680,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo21083,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo21399,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Private
denovo23439,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo23446,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo23462,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo2963,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo3148,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo409,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Private
denovo4696,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo5878,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo5970,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Private
denovo6139,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo618,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo7347,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo7356,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo9119,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.75,Published
denovo3955,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.94,Private
denovo8169,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.94,Published
denovo14564,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.96,Private
denovo22283,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.96,Private
denovo23448,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,93.99,Published
denovo11829,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94,Published
denovo5174,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94,Published
denovo14998,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.03,Published
denovo10641,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo10642,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo10664,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo12323,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Private
denovo12483,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Private
denovo12484,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo12924,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo13000,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo1309,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Private
denovo15237,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo1704,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo1718,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo18896,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo19902,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo20334,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo20339,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo20340,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo21388,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo22036,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo22102,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo22103,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo23444,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Private
denovo23457,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo23470,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo23472,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo24161,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Private
denovo3255,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo5057,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo5544,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo5567,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Private
denovo5965,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo7359,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo7360,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo9571,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.05,Published
denovo3863,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.31,Private
denovo14977,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.33,Published
denovo15201,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.33,Private
denovo6435,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.33,Published
denovo12157,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo13746,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo13773,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo14399,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo15722,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo16326,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo16472,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo16951,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo16960,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo17017,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Private
denovo17766,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo17906,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo2145,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo22116,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo23445,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo23484,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo2581,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Private
denovo3491,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo3495,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Private
denovo4408,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo4537,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo4803,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo5821,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo5879,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo654,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo8481,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo8656,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo9321,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Private
denovo9459,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo9737,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.35,Published
denovo25815,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.55,Published
denovo8286,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.55,Published
denovo9218,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.61,Published
denovo11382,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Published
denovo11823,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Published
denovo12923,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Published
denovo13747,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Published
denovo13750,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Published
denovo13759,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Published
denovo13761,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Published
denovo15536,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Published
denovo16394,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Published
denovo18472,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Published
denovo18690,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Published
denovo21077,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Published
denovo22107,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Published
denovo22123,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Published
denovo22529,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Private
denovo2311,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Published
denovo23483,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Published
denovo3490,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Published
denovo4118,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Published
denovo4196,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Published
denovo5114,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Private
denovo545,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Published
denovo7348,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Published
denovo7349,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Published
denovo8344,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Published
denovo8829,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.64,Published
denovo23485,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.67,Published
denovo11566,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.89,Private
denovo769,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.89,Published
denovo10233,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.94,Published
denovo11813,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.94,Private
denovo11815,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.94,Private
denovo11825,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.94,Published
denovo1199,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.94,Published
denovo12098,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.94,Private
denovo12287,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.94,Published
denovo125,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.94,Published
denovo13372,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.94,Published
denovo17911,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.94,Published
denovo1958,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.94,Published
denovo21097,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.94,Private
denovo23432,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.94,Private
denovo23433,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.94,Private
denovo23735,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.94,Private
denovo4731,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.94,Private
denovo5323,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.94,Published
denovo6264,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.94,Private
denovo8768,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,94.94,Published
denovo25158,Chordata,Actinopterygii,Cichliformes,,,,85.07,Published
denovo408,Chordata,Actinopterygii,Cichliformes,,,,85.07,Published
denovo25167,Chordata,Actinopterygii,Cichliformes,,,,85.08,Private
denovo13120,Chordata,Actinopterygii,Cichliformes,,,,85.12,Published
denovo13339,Chordata,Actinopterygii,Cichliformes,,,,85.12,Published
denovo13919,Chordata,Actinopterygii,Cichliformes,,,,85.12,Published
denovo15618,Chordata,Actinopterygii,Cichliformes,,,,85.12,Private
denovo18082,Chordata,Actinopterygii,Cichliformes,,,,85.12,Private
denovo20636,Chordata,Actinopterygii,Cichliformes,,,,85.12,Published
denovo25160,Chordata,Actinopterygii,Cichliformes,,,,85.12,Published
denovo25177,Chordata,Actinopterygii,Cichliformes,,,,85.12,Private
denovo3198,Chordata,Actinopterygii,Cichliformes,,,,85.12,Published
denovo557,Chordata,Actinopterygii,Cichliformes,,,,85.12,Published
denovo6024,Chordata,Actinopterygii,Cichliformes,,,,85.12,Private
